CA-2017-113873;2017-11-13;KE-16420;United States;Dallas;FUR-BO-10003441;Furniture;Bookcases;100.98;3;2017-11-19;Standard Class
CA-2015-130253;2015-12-14;PP-18955;United States;Los Angeles;FUR-FU-10002963;Furniture;Furnishings;5.08;3;2015-12-18;Standard Class
CA-2015-142237;2015-07-11;CK-12595;United States;Philadelphia;FUR-FU-10003142;Furniture;Furnishings;5.28;6;2015-07-13;First Class
CA-2017-160122;2017-11-18;RD-19930;United States;Chicago;FUR-CH-10000422;Furniture;Chairs;90.99;2;2017-11-23;Standard Class
CA-2014-124730;2014-11-26;LS-17245;United States;Utica;TEC-PH-10002170;Technology;Phones;69.99;4;2014-11-26;Same Day
CA-2015-124800;2015-09-26;RW-19540;United States;Mesa;OFF-BI-10003984;Office Supplies;Binders;28.53;9;2015-09-30;Standard Class
CA-2017-115070;2017-04-10;MG-18205;United States;Jacksonville;OFF-BI-10003712;Office Supplies;Binders;4.91;3;2017-04-14;Second Class
CA-2016-165330;2016-12-11;WB-21850;United States;Anaheim;TEC-AC-10000057;Technology;Accessories;29.99;4;2016-12-11;Same Day
CA-2015-137071;2015-12-20;ED-13885;United States;Houston;TEC-AC-10004353;Technology;Accessories;63.0;2;2015-12-21;First Class
US-2015-118983;2015-11-22;HP-14815;United States;Fort Worth;OFF-BI-10000756;Office Supplies;Binders;4.24;3;2015-11-26;Standard Class
US-2017-142188;2017-09-11;JF-15415;United States;Seattle;OFF-PA-10004101;Office Supplies;Paper;6.48;11;2017-09-11;Same Day
CA-2015-122210;2015-11-30;WB-21850;United States;Philadelphia;TEC-PH-10002807;Technology;Phones;39.55;4;2015-12-04;Standard Class
CA-2015-166800;2015-11-19;AG-10300;United States;Las Vegas;OFF-AP-10004868;Office Supplies;Appliances;7.77;4;2015-11-26;Standard Class
CA-2016-137239;2016-08-22;CR-12730;United States;Columbus;OFF-EN-10002230;Office Supplies;Envelopes;83.93;2;2016-08-28;Standard Class
CA-2016-118689;2016-10-02;TC-20980;United States;Lafayette;OFF-BI-10003712;Office Supplies;Binders;4.91;7;2016-10-09;Standard Class
CA-2015-146486;2015-11-09;DV-13465;United States;Oceanside;TEC-AC-10002637;Technology;Accessories;179.99;5;2015-11-14;Second Class
CA-2017-110884;2017-03-07;SH-20395;United States;New York City;OFF-BI-10003669;Office Supplies;Binders;5.4;6;2017-03-12;Standard Class
CA-2015-134943;2015-12-05;SU-20665;United States;Ann Arbor;OFF-BI-10000666;Office Supplies;Binders;30.56;5;2015-12-06;First Class
CA-2014-113929;2014-06-16;CK-12205;United States;Hempstead;OFF-BI-10002852;Office Supplies;Binders;16.48;3;2014-06-21;Standard Class
CA-2015-166135;2015-10-01;SC-20440;United States;Aurora;OFF-ST-10002974;Office Supplies;Storage;43.57;4;2015-10-06;Standard Class
CA-2017-142174;2017-03-04;DP-13000;United States;Houston;OFF-PA-10000806;Office Supplies;Paper;55.98;2;2017-03-09;Standard Class
CA-2016-157280;2016-11-05;LW-17125;United States;Virginia Beach;FUR-FU-10003806;Furniture;Furnishings;151.36;5;2016-11-07;First Class
US-2016-155768;2016-12-01;LB-16795;United States;Oxnard;FUR-FU-10000448;Furniture;Furnishings;15.98;2;2016-12-01;Same Day
CA-2017-122035;2017-07-20;EM-13825;United States;Sioux Falls;FUR-CH-10003833;Furniture;Chairs;60.98;3;2017-07-25;Standard Class
CA-2015-145394;2015-11-16;MC-17605;United States;Chicago;TEC-PH-10001051;Technology;Phones;99.99;3;2015-11-20;Standard Class
CA-2016-114972;2016-11-03;PF-19225;United States;Los Angeles;TEC-AC-10000682;Technology;Accessories;16.59;5;2016-11-06;First Class
CA-2016-136371;2016-03-19;SV-20935;United States;Oceanside;FUR-FU-10000221;Furniture;Furnishings;5.08;4;2016-03-21;Second Class
US-2016-108504;2016-02-05;PP-18955;United States;Smyrna;OFF-ST-10004804;Office Supplies;Storage;51.48;3;2016-02-05;Same Day
CA-2016-155474;2016-07-08;CC-12220;United States;Seattle;TEC-PH-10001580;Technology;Phones;134.98;1;2016-07-14;Standard Class
CA-2015-152891;2015-10-25;TB-21625;United States;San Francisco;OFF-AR-10004648;Office Supplies;Art;20.15;3;2015-10-30;Standard Class
CA-2017-137344;2017-08-20;EM-13810;United States;Franklin;OFF-ST-10000344;Office Supplies;Storage;13.43;3;2017-08-20;Same Day
CA-2017-162565;2017-12-11;RR-19315;United States;Aurora;OFF-PA-10001937;Office Supplies;Paper;6.48;2;2017-12-11;Same Day
CA-2016-125794;2016-09-29;ML-17410;United States;Los Angeles;TEC-AC-10003399;Technology;Accessories;36.24;1;2016-10-03;Standard Class
CA-2017-145506;2017-06-03;MO-17800;United States;Spokane;OFF-ST-10004963;Office Supplies;Storage;15.14;9;2017-06-07;Standard Class
CA-2015-165624;2015-08-23;FH-14350;United States;Atlanta;OFF-AP-10000828;Office Supplies;Appliances;180.98;3;2015-08-28;Standard Class
CA-2016-117226;2016-12-30;KD-16495;United States;Deer Park;OFF-BI-10004654;Office Supplies;Binders;5.77;6;2017-01-01;First Class
CA-2014-143336;2014-08-27;ZD-21925;United States;San Francisco;OFF-AR-10003056;Office Supplies;Art;4.28;2;2014-09-01;Second Class
CA-2016-126158;2016-07-25;SC-20095;United States;Costa Mesa;FUR-CH-10002602;Furniture;Chairs;150.98;2;2016-07-31;Standard Class
CA-2017-121048;2017-07-14;TC-21295;United States;Westminster;TEC-AC-10000991;Technology;Accessories;46.99;3;2017-07-18;Standard Class
CA-2015-115938;2015-06-26;SA-20830;United States;Richmond;OFF-BI-10001543;Office Supplies;Binders;35.99;4;2015-06-30;Standard Class
CA-2016-147368;2016-06-09;TC-21295;United States;Tallahassee;TEC-MA-10002178;Technology;Machines;695.7;2;2016-06-12;First Class
CA-2017-140326;2017-09-04;HW-14935;United States;Chicago;FUR-BO-10000112;Furniture;Bookcases;130.98;9;2017-09-06;First Class
CA-2014-129574;2014-05-26;Dp-13240;United States;Murray;OFF-PA-10002893;Office Supplies;Paper;9.68;5;2014-05-29;First Class
US-2017-125717;2017-09-28;DS-13030;United States;Aurora;OFF-ST-10001522;Office Supplies;Storage;91.99;2;2017-10-01;First Class
CA-2017-108553;2017-04-23;SK-19990;United States;New York City;OFF-SU-10002573;Office Supplies;Supplies;17.53;7;2017-04-29;Standard Class
CA-2015-117415;2015-12-27;SN-20710;United States;Houston;FUR-BO-10002545;Furniture;Bookcases;260.98;3;2015-12-31;Standard Class
US-2016-142251;2016-10-31;FO-14305;United States;Hollywood;OFF-PA-10002986;Office Supplies;Paper;6.68;6;2016-11-04;Second Class
CA-2017-165757;2017-06-22;PL-18925;United States;Philadelphia;OFF-BI-10003166;Office Supplies;Binders;11.48;3;2017-06-28;Standard Class
CA-2016-157749;2016-06-04;KL-16645;United States;Chicago;FUR-FU-10000576;Furniture;Furnishings;209.84;5;2016-06-09;Second Class
CA-2014-159800;2014-11-28;SG-20470;United States;San Francisco;TEC-AC-10003447;Technology;Accessories;19.99;7;2014-12-01;First Class
CA-2016-127138;2016-03-12;DK-13225;United States;San Francisco;OFF-ST-10002756;Office Supplies;Storage;135.31;5;2016-03-15;Second Class
CA-2014-111500;2014-08-17;DJ-13510;United States;Little Rock;TEC-AC-10000844;Technology;Accessories;84.99;4;2014-08-21;Standard Class
CA-2017-132122;2017-07-09;JH-15820;United States;Chicago;OFF-ST-10003692;Office Supplies;Storage;57.23;5;2017-07-14;Standard Class
CA-2014-103310;2014-05-10;GM-14680;United States;San Jose;OFF-PA-10004353;Office Supplies;Paper;19.98;2;2014-05-15;Standard Class
CA-2017-116715;2017-12-02;VW-21775;United States;San Francisco;OFF-PA-10004475;Office Supplies;Paper;54.96;2;2017-12-05;First Class
CA-2016-129847;2016-09-02;TA-21385;United States;Chicago;FUR-FU-10000277;Furniture;Furnishings;105.34;2;2016-09-04;First Class
CA-2017-104731;2017-07-21;AM-10705;United States;Salem;OFF-AR-10003829;Office Supplies;Art;3.28;6;2017-07-27;Standard Class
CA-2017-107986;2017-12-13;MW-18220;United States;Seattle;OFF-ST-10001325;Office Supplies;Storage;10.48;3;2017-12-13;Same Day
CA-2017-140963;2017-06-10;MT-18070;United States;Los Angeles;OFF-LA-10003923;Office Supplies;Labels;14.8;2;2017-06-13;First Class
CA-2016-101336;2016-11-13;CK-12760;United States;New York City;OFF-ST-10000876;Office Supplies;Storage;12.44;2;2016-11-18;Standard Class
CA-2016-153836;2016-10-30;EH-13765;United States;New York City;OFF-BI-10004817;Office Supplies;Binders;11.98;3;2016-11-03;Standard Class
CA-2014-127166;2014-05-21;KH-16360;United States;Houston;OFF-PA-10001560;Office Supplies;Paper;6.04;1;2014-05-23;Second Class
CA-2016-109666;2016-04-19;KM-16720;United States;New York City;TEC-PH-10004774;Technology;Phones;12.99;2;2016-04-26;Standard Class
US-2016-155404;2016-09-22;AS-10630;United States;Louisville;FUR-FU-10004586;Furniture;Furnishings;6.64;2;2016-09-28;Standard Class
CA-2015-126725;2015-11-17;BS-11665;United States;San Diego;OFF-ST-10001418;Office Supplies;Storage;60.98;5;2015-11-21;Standard Class
CA-2016-120824;2016-06-12;AW-10930;United States;Houston;OFF-AR-10003469;Office Supplies;Art;1.76;8;2016-06-16;Second Class
CA-2016-168844;2016-05-31;NM-18520;United States;New York City;TEC-PH-10003215;Technology;Phones;29.95;6;2016-06-06;Standard Class
CA-2017-134306;2017-07-08;TD-20995;United States;Lowell;OFF-AR-10001374;Office Supplies;Art;6.48;2;2017-07-12;Standard Class
US-2016-147711;2016-09-03;HF-14995;United States;Baltimore;OFF-BI-10003350;Office Supplies;Binders;6.38;2;2016-09-08;Second Class
US-2017-166037;2017-01-28;CL-12700;United States;New York City;TEC-AC-10002800;Technology;Accessories;49.99;9;2017-02-01;Standard Class
US-2014-140914;2014-11-11;BH-11710;United States;Chicago;FUR-FU-10000175;Furniture;Furnishings;13.73;2;2014-11-15;Standard Class
CA-2017-136007;2017-02-23;AC-10615;United States;Seattle;TEC-PH-10003589;Technology;Phones;17.99;5;2017-03-02;Standard Class
CA-2015-150196;2015-07-02;SR-20740;United States;New York City;OFF-PA-10003797;Office Supplies;Paper;6.48;3;2015-07-03;First Class
CA-2016-105900;2016-09-17;BS-11590;United States;Columbus;OFF-AR-10002656;Office Supplies;Art;6.68;5;2016-09-23;Standard Class
CA-2017-151855;2017-05-27;BW-11110;United States;Greensboro;TEC-AC-10002380;Technology;Accessories;11.33;3;2017-06-03;Standard Class
CA-2015-160472;2015-07-20;RK-19300;United States;South Bend;OFF-ST-10000464;Office Supplies;Storage;34.76;1;2015-07-25;Second Class
CA-2017-148810;2017-06-26;DR-12880;United States;Miami;FUR-CH-10001545;Furniture;Chairs;113.98;3;2017-07-01;Standard Class
CA-2014-168494;2014-12-12;NP-18700;United States;Fresno;FUR-BO-10004467;Furniture;Bookcases;99.99;3;2014-12-14;Second Class
CA-2015-135489;2015-09-19;GW-14605;United States;New York City;TEC-PH-10000011;Technology;Phones;19.99;14;2015-09-22;Second Class
CA-2014-112718;2014-12-16;KN-16450;United States;Jacksonville;OFF-BI-10000591;Office Supplies;Binders;3.89;1;2014-12-21;Standard Class
CA-2017-113481;2017-01-02;AS-10045;United States;Jacksonville;OFF-BI-10003694;Office Supplies;Binders;10.44;5;2017-01-04;First Class
CA-2017-150266;2017-11-25;RO-19780;United States;Houston;FUR-CH-10002126;Furniture;Chairs;243.98;5;2017-11-30;Standard Class
CA-2014-100678;2014-04-18;KM-16720;United States;Houston;TEC-AC-10000474;Technology;Accessories;94.99;3;2014-04-22;Standard Class
CA-2014-108609;2014-10-31;AJ-10780;United States;Lorain;FUR-TA-10003954;Furniture;Tables;296.18;8;2014-11-02;Second Class
CA-2014-126032;2014-06-23;BS-11665;United States;Philadelphia;TEC-AC-10000158;Technology;Accessories;35.99;3;2014-06-28;Standard Class
US-2016-139087;2016-07-17;DK-13375;United States;Seattle;OFF-ST-10000604;Office Supplies;Storage;34.76;2;2016-07-22;Second Class
CA-2017-104381;2017-12-16;RD-19810;United States;Rochester;OFF-BI-10001628;Office Supplies;Binders;10.43;4;2017-12-23;Standard Class
CA-2017-113908;2017-06-03;KN-16390;United States;New York City;FUR-TA-10001932;Furniture;Tables;320.64;2;2017-06-09;Standard Class
CA-2017-148922;2017-12-10;SU-20665;United States;Jackson;OFF-BI-10003476;Office Supplies;Binders;5.73;8;2017-12-15;Second Class
CA-2017-116127;2017-06-25;SB-20185;United States;New York City;FUR-BO-10002213;Furniture;Bookcases;500.98;1;2017-06-27;Second Class
CA-2016-167605;2016-04-28;RB-19570;United States;Saint Charles;FUR-FU-10001602;Furniture;Furnishings;37.93;2;2016-04-30;Second Class
CA-2015-150714;2015-10-26;KH-16690;United States;Springfield;OFF-BI-10002982;Office Supplies;Binders;6.81;7;2015-11-01;Standard Class
CA-2015-108588;2015-01-05;BG-11695;United States;New York City;OFF-BI-10004506;Office Supplies;Binders;8.23;2;2015-01-10;Standard Class
CA-2014-109932;2014-12-09;VP-21760;United States;Brownsville;OFF-ST-10000036;Office Supplies;Storage;98.79;3;2014-12-11;First Class
CA-2014-129189;2014-07-21;HM-14860;United States;Dallas;OFF-EN-10003567;Office Supplies;Envelopes;21.98;5;2014-07-25;Standard Class
CA-2016-129868;2016-12-26;MC-18130;United States;Los Angeles;TEC-PH-10002275;Technology;Phones;188.99;2;2016-12-31;Standard Class
CA-2014-149104;2014-04-05;RD-19900;United States;Dearborn Heights;OFF-AR-10004685;Office Supplies;Art;4.63;3;2014-04-07;Second Class
US-2014-144078;2014-11-25;RB-19435;United States;Los Angeles;OFF-AR-10004707;Office Supplies;Art;2.48;3;2014-11-29;Standard Class
CA-2016-106460;2016-02-19;GT-14710;United States;San Francisco;OFF-PA-10001736;Office Supplies;Paper;35.44;2;2016-02-22;Second Class
CA-2016-107328;2016-08-08;CA-12055;United States;Los Angeles;FUR-TA-10001932;Furniture;Tables;320.64;2;2016-08-15;Standard Class
CA-2014-163552;2014-07-11;LA-16780;United States;Hackensack;TEC-PH-10003885;Technology;Phones;65.99;3;2014-07-15;Standard Class
CA-2017-105333;2017-11-30;VP-21730;United States;New York City;OFF-ST-10001809;Office Supplies;Storage;89.83;3;2017-12-04;Standard Class
US-2017-106145;2017-09-26;RA-19885;United States;San Francisco;OFF-BI-10002215;Office Supplies;Binders;7.1;3;2017-09-26;Same Day
CA-2017-136511;2017-03-23;MZ-17515;United States;New York City;OFF-SU-10003505;Office Supplies;Supplies;115.86;3;2017-03-25;Second Class
US-2017-104661;2017-01-15;TB-21250;United States;Austin;TEC-AC-10003628;Technology;Accessories;29.99;2;2017-01-18;First Class
CA-2016-130078;2016-08-08;CC-12145;United States;Oklahoma City;OFF-PA-10003270;Office Supplies;Paper;5.28;2;2016-08-14;Standard Class
CA-2015-115091;2015-10-05;JJ-15760;United States;Springfield;OFF-AR-10000658;Office Supplies;Art;11.55;4;2015-10-09;Standard Class
CA-2016-121223;2016-09-11;GD-14590;United States;Philadelphia;TEC-PH-10004667;Technology;Phones;134.99;9;2016-09-13;Second Class
CA-2016-152121;2016-11-27;CC-12670;United States;Scottsdale;TEC-PH-10002483;Technology;Phones;339.99;1;2016-11-29;Second Class
CA-2014-133228;2014-04-04;MS-17710;United States;Detroit;FUR-FU-10004020;Furniture;Furnishings;5.47;1;2014-04-09;Standard Class
US-2017-162558;2017-10-02;Dp-13240;United States;Knoxville;OFF-BI-10003984;Office Supplies;Binders;28.53;4;2017-10-05;First Class
CA-2017-100223;2017-07-05;LS-16945;United States;Dallas;OFF-PA-10002195;Office Supplies;Paper;6.48;6;2017-07-10;Standard Class
CA-2017-140949;2017-03-17;DB-13405;United States;New York City;OFF-LA-10004093;Office Supplies;Labels;7.31;1;2017-03-22;Second Class
CA-2017-158953;2017-06-04;ML-18040;United States;Missouri City;OFF-BI-10002557;Office Supplies;Binders;4.55;7;2017-06-08;Standard Class
CA-2014-125542;2014-12-05;NB-18655;United States;Philadelphia;OFF-ST-10001469;Office Supplies;Storage;53.98;4;2014-12-07;First Class
CA-2015-113110;2015-03-19;BK-11260;United States;San Bernardino;OFF-SU-10001165;Office Supplies;Supplies;8.34;4;2015-03-23;Standard Class
CA-2015-109575;2015-09-18;KH-16630;United States;Clinton;TEC-PH-10000895;Technology;Phones;179.99;7;2015-09-23;Standard Class
