CA-2014-131009;2014-03-01;SC-20380;United States;El Paso;OFF-ST-10001469;Office Supplies;Storage;53.98;3;2014-03-05;Standard Class
CA-2015-144190;2015-06-09;NC-18415;United States;Royal Oak;OFF-PA-10000304;Office Supplies;Paper;6.48;2;2015-06-13;Standard Class
CA-2017-121048;2017-07-14;TC-21295;United States;Westminster;TEC-PH-10004977;Technology;Phones;195.99;3;2017-07-18;Standard Class
CA-2014-154095;2014-12-02;ON-18715;United States;Clinton;FUR-FU-10003849;Furniture;Furnishings;20.24;3;2014-12-07;Standard Class
CA-2014-155264;2014-10-19;RP-19270;United States;San Francisco;OFF-BI-10003727;Office Supplies;Binders;4.18;6;2014-10-22;Second Class
CA-2017-164042;2017-05-23;KL-16645;United States;Houston;OFF-AP-10001947;Office Supplies;Appliances;18.32;5;2017-05-27;Standard Class
CA-2016-152247;2016-11-07;MA-17995;United States;Cheyenne;FUR-CH-10001215;Furniture;Chairs;500.98;4;2016-11-12;Standard Class
CA-2015-113145;2015-11-01;VD-21670;United States;New York City;OFF-PA-10002659;Office Supplies;Paper;3.38;4;2015-11-05;Standard Class
CA-2016-146171;2016-03-11;JP-16135;United States;Columbus;OFF-ST-10001526;Office Supplies;Storage;120.33;4;2016-03-15;Standard Class
CA-2014-115980;2014-07-15;VW-21775;United States;Sioux Falls;TEC-AC-10003709;Technology;Accessories;0.99;3;2014-07-19;Standard Class
CA-2017-132185;2017-11-27;DB-13615;United States;Asheville;OFF-AP-10001205;Office Supplies;Appliances;54.48;1;2017-12-02;Standard Class
CA-2016-105263;2016-08-06;LM-17065;United States;New York City;OFF-AR-10002399;Office Supplies;Art;4.26;9;2016-08-11;Standard Class
US-2017-100048;2017-05-19;RS-19765;United States;Mount Vernon;TEC-AC-10001606;Technology;Accessories;99.99;3;2017-05-24;Standard Class
CA-2015-141593;2015-12-14;DB-12970;United States;Los Angeles;OFF-PA-10004983;Office Supplies;Paper;6.48;1;2015-12-16;Second Class
CA-2015-162537;2015-10-28;RD-19585;United States;Henderson;OFF-ST-10004258;Office Supplies;Storage;12.21;3;2015-11-03;Standard Class
CA-2014-141726;2014-07-20;CC-12145;United States;San Diego;FUR-FU-10003577;Furniture;Furnishings;14.34;3;2014-07-22;First Class
CA-2014-153983;2014-11-29;AH-10210;United States;San Francisco;TEC-PH-10004586;Technology;Phones;359.95;2;2014-12-06;Standard Class
CA-2015-110016;2015-11-29;BT-11395;United States;Detroit;FUR-CH-10002880;Furniture;Chairs;122.99;9;2015-12-04;Standard Class
