CA-2017-111577;2017-10-16;AJ-10780;United States;Scottsdale;OFF-PA-10000062;Office Supplies;Paper;54.96;7;2017-10-21;Standard Class
CA-2017-117457;2017-12-08;KH-16510;United States;San Francisco;FUR-TA-10002041;Furniture;Tables;179.29;7;2017-12-12;Standard Class
US-2014-103338;2014-03-11;RB-19435;United States;Roseville;OFF-AR-10001770;Office Supplies;Art;2.66;3;2014-03-15;Standard Class
CA-2017-140802;2017-04-21;KN-16390;United States;Houston;TEC-AC-10001998;Technology;Accessories;19.99;3;2017-04-23;First Class
CA-2014-119466;2014-12-15;SP-20860;United States;Chicago;FUR-FU-10001546;Furniture;Furnishings;10.68;2;2014-12-21;Standard Class
CA-2017-119284;2017-06-15;TS-21205;United States;Nashville;OFF-AP-10004249;Office Supplies;Appliances;11.97;8;2017-06-20;Standard Class
CA-2017-121125;2017-05-30;MG-17890;United States;Tigard;TEC-AC-10002323;Technology;Accessories;22.1;2;2017-06-03;Standard Class
US-2014-138247;2014-12-24;BF-11170;United States;Los Angeles;OFF-AP-10000828;Office Supplies;Appliances;180.98;2;2014-12-29;Standard Class
CA-2017-109085;2017-02-17;CK-12325;United States;Troy;TEC-PH-10000526;Technology;Phones;95.99;1;2017-02-20;First Class
CA-2016-120180;2016-07-14;TP-21130;United States;Philadelphia;OFF-SU-10004115;Office Supplies;Supplies;7.27;2;2016-07-16;First Class
CA-2017-126676;2017-09-29;FH-14365;United States;Hempstead;OFF-EN-10004846;Office Supplies;Envelopes;2.66;3;2017-10-01;First Class
CA-2016-123666;2016-03-26;SP-20545;United States;New York City;OFF-ST-10001522;Office Supplies;Storage;91.99;5;2016-03-30;Standard Class
CA-2014-162775;2014-01-13;CS-12250;United States;Bossier City;OFF-EN-10001532;Office Supplies;Envelopes;16.98;3;2014-01-15;Second Class
CA-2016-151323;2016-10-23;AB-10255;United States;Seattle;OFF-FA-10002983;Office Supplies;Fasteners;3.41;5;2016-10-28;Standard Class
CA-2017-121643;2017-05-18;AB-10105;United States;Portland;TEC-PH-10002200;Technology;Phones;215.44;2;2017-05-20;First Class
CA-2016-112830;2016-06-06;LP-17095;United States;Fairfield;FUR-FU-10004306;Furniture;Furnishings;194.3;3;2016-06-10;Standard Class
US-2017-125647;2017-09-23;LC-16870;United States;Chicago;OFF-PA-10004888;Office Supplies;Paper;6.48;4;2017-09-28;Standard Class
US-2016-111563;2016-11-04;SM-20005;United States;Houston;FUR-FU-10002445;Furniture;Furnishings;9.48;3;2016-11-08;Standard Class
CA-2017-117457;2017-12-08;KH-16510;United States;San Francisco;FUR-BO-10001972;Furniture;Bookcases;120.98;13;2017-12-12;Standard Class
CA-2014-126193;2014-09-07;SS-20410;United States;Oswego;OFF-BI-10001249;Office Supplies;Binders;6.38;3;2014-09-14;Standard Class
CA-2017-161970;2017-09-22;PB-19105;United States;Smyrna;OFF-AR-10003896;Office Supplies;Art;5.98;3;2017-09-27;Standard Class
CA-2016-109820;2016-11-20;AG-10390;United States;Cincinnati;OFF-BI-10003460;Office Supplies;Binders;4.38;2;2016-11-22;First Class
CA-2016-102561;2016-07-18;NK-18490;United States;Philadelphia;OFF-PA-10004971;Office Supplies;Paper;5.78;4;2016-07-22;Standard Class
CA-2015-120320;2015-03-05;MV-18190;United States;Houston;TEC-PH-10000149;Technology;Phones;19.95;2;2015-03-09;Standard Class
CA-2015-164441;2015-11-08;AC-10450;United States;New York City;OFF-PA-10001667;Office Supplies;Paper;5.98;3;2015-11-13;Standard Class
CA-2016-142902;2016-09-12;BP-11185;United States;Arvada;FUR-FU-10001756;Furniture;Furnishings;19.04;1;2016-09-14;Second Class
CA-2016-161816;2016-04-28;NB-18655;United States;Dallas;OFF-LA-10004345;Office Supplies;Labels;4.91;4;2016-05-01;First Class
CA-2015-130365;2015-04-25;ZC-21910;United States;Aurora;OFF-ST-10002574;Office Supplies;Storage;138.14;2;2015-04-29;Standard Class
CA-2015-143105;2015-12-10;MA-17560;United States;New York City;TEC-CO-10002095;Technology;Copiers;499.99;2;2015-12-10;Same Day
CA-2016-126004;2016-12-04;BM-11140;United States;New York City;OFF-ST-10000676;Office Supplies;Storage;96.93;2;2016-12-05;First Class
CA-2017-144589;2017-01-20;TM-21010;United States;San Francisco;TEC-PH-10003072;Technology;Phones;149.99;3;2017-01-25;Standard Class
CA-2016-106950;2016-09-02;JE-15715;United States;Charlotte;OFF-BI-10003166;Office Supplies;Binders;11.48;5;2016-09-06;Standard Class
CA-2016-131835;2016-07-17;MC-17590;United States;Perth Amboy;OFF-PA-10004071;Office Supplies;Paper;55.48;1;2016-07-21;Standard Class
CA-2014-134215;2014-08-04;ML-17395;United States;Bangor;TEC-AC-10002473;Technology;Accessories;28.38;9;2014-08-08;Standard Class
CA-2016-114727;2016-07-18;LS-16945;United States;Denver;FUR-CH-10002331;Furniture;Chairs;355.98;3;2016-07-24;Standard Class
CA-2017-148264;2017-12-08;LF-17185;United States;Inglewood;FUR-FU-10002703;Furniture;Furnishings;64.45;2;2017-12-09;First Class
CA-2016-161361;2016-03-26;MV-17485;United States;Pocatello;OFF-PA-10001838;Office Supplies;Paper;5.88;3;2016-03-28;Second Class
US-2015-150161;2015-07-25;RB-19795;United States;Philadelphia;OFF-BI-10001524;Office Supplies;Binders;20.98;4;2015-07-29;Standard Class
CA-2017-118437;2017-06-17;PF-19165;United States;Olympia;OFF-ST-10003722;Office Supplies;Storage;14.03;1;2017-06-21;Second Class
CA-2015-151785;2015-03-05;JJ-15445;United States;Chicago;OFF-FA-10000611;Office Supplies;Fasteners;1.48;6;2015-03-10;Standard Class
US-2016-164196;2016-11-11;AS-10285;United States;Noblesville;FUR-TA-10001950;Furniture;Tables;446.49;6;2016-11-17;Standard Class
CA-2017-104885;2017-03-02;DB-13555;United States;Newark;OFF-EN-10003286;Office Supplies;Envelopes;8.28;7;2017-03-08;Standard Class
US-2017-105935;2017-01-26;BD-11500;United States;Columbus;FUR-FU-10002157;Furniture;Furnishings;15.68;4;2017-01-31;Standard Class
CA-2014-108903;2014-10-03;DO-13435;United States;Columbus;TEC-AC-10003023;Technology;Accessories;59.37;3;2014-10-03;Same Day
CA-2014-156349;2014-05-26;ML-17395;United States;Los Angeles;TEC-PH-10002726;Technology;Phones;52.49;2;2014-05-30;Standard Class
CA-2016-153577;2016-06-27;KH-16330;United States;Highland Park;OFF-PA-10000575;Office Supplies;Paper;6.69;7;2016-07-01;Standard Class
US-2016-146570;2016-05-15;SN-20710;United States;Jackson;OFF-AR-10003856;Office Supplies;Art;2.78;3;2016-05-20;Standard Class
CA-2015-109638;2015-12-15;JH-15985;United States;Seattle;TEC-AC-10004571;Technology;Accessories;99.99;9;2015-12-22;Standard Class
CA-2017-107209;2017-07-27;JW-15955;United States;Raleigh;FUR-CH-10001146;Furniture;Chairs;60.89;4;2017-08-01;Second Class
CA-2016-139409;2016-09-05;FW-14395;United States;New York City;TEC-PH-10003988;Technology;Phones;10.9;4;2016-09-07;First Class
CA-2017-143112;2017-10-05;TS-21370;United States;New York City;FUR-CH-10002880;Furniture;Chairs;122.99;2;2017-10-09;Standard Class
CA-2016-133935;2016-09-18;JW-15220;United States;San Diego;FUR-CH-10002880;Furniture;Chairs;122.99;9;2016-09-22;Standard Class
CA-2014-111059;2014-02-03;TB-21400;United States;Seattle;OFF-BI-10002827;Office Supplies;Binders;5.53;3;2014-02-06;Second Class
CA-2017-120894;2017-04-28;JL-15130;United States;Wilmington;OFF-AP-10000252;Office Supplies;Appliances;11.7;3;2017-05-02;Standard Class
CA-2017-135860;2017-12-01;JH-15985;United States;Saginaw;OFF-ST-10000642;Office Supplies;Storage;20.98;4;2017-12-07;Standard Class
CA-2015-103177;2015-05-30;EN-13780;United States;New York City;OFF-AP-10004540;Office Supplies;Appliances;80.16;2;2015-06-01;First Class
CA-2016-150483;2016-05-31;BP-11290;United States;Decatur;FUR-CH-10000422;Furniture;Chairs;90.99;3;2016-06-04;Standard Class
CA-2015-100573;2015-09-25;AM-10705;United States;Los Angeles;OFF-EN-10000461;Office Supplies;Envelopes;8.74;2;2015-10-01;Standard Class
CA-2014-164721;2014-11-25;LW-16825;United States;Brentwood;OFF-AP-10000240;Office Supplies;Appliances;53.48;6;2014-11-27;Second Class
CA-2016-140081;2016-06-20;CG-12040;United States;Philadelphia;OFF-PA-10001870;Office Supplies;Paper;6.48;3;2016-06-24;Standard Class
CA-2017-127264;2017-04-03;SA-20830;United States;Chicago;OFF-AR-10003045;Office Supplies;Art;2.94;3;2017-04-05;First Class
CA-2016-131744;2016-06-18;SC-20770;United States;Philadelphia;OFF-PA-10004610;Office Supplies;Paper;4.28;2;2016-06-20;Second Class
US-2016-123750;2016-04-15;RB-19795;United States;Gastonia;OFF-BI-10004584;Office Supplies;Binders;315.98;2;2016-04-21;Standard Class
CA-2014-138450;2014-10-18;EH-13765;United States;Philadelphia;OFF-PA-10003016;Office Supplies;Paper;3.14;4;2014-10-22;Standard Class
CA-2015-105221;2015-11-01;VM-21685;United States;Philadelphia;TEC-AC-10002323;Technology;Accessories;22.1;2;2015-11-03;First Class
CA-2015-167745;2015-09-18;GB-14530;United States;Los Angeles;OFF-AR-10003602;Office Supplies;Art;5.84;2;2015-09-23;Standard Class
US-2017-169488;2017-09-07;AA-10375;United States;Providence;OFF-PA-10000157;Office Supplies;Paper;19.98;2;2017-09-09;First Class
CA-2017-138779;2017-01-14;RB-19570;United States;Jacksonville;OFF-EN-10002504;Office Supplies;Envelopes;27.18;1;2017-01-15;First Class
CA-2015-107083;2015-11-21;BB-11545;United States;Fort Worth;OFF-AR-10002257;Office Supplies;Art;3.34;2;2015-11-27;Standard Class
CA-2014-133592;2014-12-31;KM-16375;United States;Providence;FUR-BO-10000362;Furniture;Bookcases;170.98;2;2015-01-07;Standard Class
CA-2015-130883;2015-09-26;TB-21520;United States;Portland;OFF-PA-10004100;Office Supplies;Paper;6.48;6;2015-10-02;Standard Class
CA-2015-138002;2015-09-06;BT-11305;United States;Seattle;OFF-BI-10002160;Office Supplies;Binders;3.81;2;2015-09-12;Standard Class
CA-2017-112774;2017-09-11;RC-19960;United States;Jacksonville;FUR-FU-10003039;Furniture;Furnishings;43.13;1;2017-09-12;First Class
US-2016-143819;2016-03-01;KD-16270;United States;Yonkers;FUR-TA-10001095;Furniture;Tables;174.29;8;2016-03-05;Standard Class
CA-2016-100468;2016-11-24;AT-10435;United States;Los Angeles;TEC-PH-10001300;Technology;Phones;20.95;2;2016-12-01;Standard Class
CA-2016-130778;2016-11-19;ND-18370;United States;Long Beach;OFF-PA-10001509;Office Supplies;Paper;8.95;5;2016-11-25;Standard Class
US-2016-144057;2016-05-09;CV-12805;United States;Austin;OFF-ST-10001490;Office Supplies;Storage;178.47;6;2016-05-13;Standard Class
CA-2016-128307;2016-07-25;BE-11335;United States;Houston;OFF-EN-10003040;Office Supplies;Envelopes;26.17;1;2016-07-29;Standard Class
US-2017-136868;2017-10-06;CR-12820;United States;New York City;TEC-AC-10001539;Technology;Accessories;79.99;4;2017-10-12;Standard Class
CA-2016-168893;2016-11-03;AP-10915;United States;Henderson;OFF-FA-10002280;Office Supplies;Fasteners;5.0;4;2016-11-08;Second Class
