US-2017-168116;2017-11-04;GT-14635;United States;Burlington;OFF-AP-10002457;Office Supplies;Appliances;104.65;2;2017-11-04;Same Day
CA-2016-148684;2016-12-25;TS-21655;United States;Fayetteville;OFF-AR-10003811;Office Supplies;Art;2.21;9;2016-12-29;Standard Class
US-2017-135986;2017-06-20;PG-18895;United States;Richmond;OFF-PA-10001534;Office Supplies;Paper;6.48;5;2017-06-27;Standard Class
CA-2014-138240;2014-10-09;SJ-20500;United States;San Francisco;TEC-PH-10002583;Technology;Phones;19.99;1;2014-10-14;Standard Class
US-2017-125717;2017-09-28;DS-13030;United States;Aurora;OFF-AP-10000891;Office Supplies;Appliances;131.12;2;2017-10-01;First Class
CA-2016-137176;2016-09-09;DB-12910;United States;Dallas;FUR-FU-10003832;Furniture;Furnishings;9.38;4;2016-09-14;Second Class
CA-2015-104941;2015-06-13;DH-13075;United States;Decatur;TEC-CO-10004202;Technology;Copiers;299.99;3;2015-06-19;Standard Class
CA-2015-131338;2015-08-09;NP-18325;United States;New York City;TEC-PH-10003012;Technology;Phones;153.99;2;2015-08-12;First Class
CA-2017-161130;2017-11-03;BF-11275;United States;Miami;TEC-PH-10002549;Technology;Phones;225.86;2;2017-11-08;Standard Class
US-2015-138093;2015-12-10;KM-16225;United States;Baltimore;OFF-PA-10001509;Office Supplies;Paper;8.95;5;2015-12-16;Standard Class
US-2015-163825;2015-06-16;LC-16885;United States;New York City;OFF-BI-10003527;Office Supplies;Binders;1270.99;3;2015-06-19;First Class
CA-2015-162376;2015-11-22;HD-14785;United States;Cambridge;OFF-PA-10000300;Office Supplies;Paper;19.98;3;2015-11-25;Second Class
CA-2015-118738;2015-10-24;AG-10495;United States;Houston;OFF-PA-10003177;Office Supplies;Paper;6.48;3;2015-10-30;Standard Class
US-2017-147886;2017-03-28;DH-13075;United States;Fairfield;OFF-PA-10000232;Office Supplies;Paper;6.48;2;2017-03-31;First Class
CA-2017-117422;2017-10-21;FC-14245;United States;Lakewood;OFF-PA-10002195;Office Supplies;Paper;5.08;1;2017-10-25;Standard Class
CA-2015-122210;2015-11-30;WB-21850;United States;Philadelphia;OFF-FA-10000053;Office Supplies;Fasteners;1.89;7;2015-12-04;Standard Class
